,index,city,coordinates,graffiti
8722,8722,Long Beach," (33.796819, -118.149241)",0
8723,8723,Long Beach," (33.796884, -118.170888)",0
8724,8724,Long Beach," (33.79696, -118.189483)",0
8725,8725,Long Beach," (33.7972, -118.17409)",0
8726,8726,Long Beach," (33.797823, -118.181546)",0
8727,8727,Long Beach," (33.797892, -118.164913)",0
8728,8728,Long Beach," (33.797896, -118.18521)",0
8729,8729,Long Beach," (33.797956, -118.192025)",0
8730,8730,Long Beach," (33.79827, -118.181105)",0
8731,8731,Long Beach," (33.798283, -118.171128)",0
8732,8732,Long Beach," (33.798322, -118.14517)",0
8733,8733,Long Beach," (33.798386, -118.163338)",0
8734,8734,Long Beach," (33.798621, -118.155618)",0
8735,8735,Long Beach," (33.798949, -118.184112)",0
8736,8736,Long Beach," (33.799029, -118.189886)",0
8737,8737,Long Beach," (33.799215, -118.169679)",0
8738,8738,Long Beach," (33.79923, -118.193357)",0
8739,8739,Long Beach," (33.799339, -118.153466)",0
8740,8740,Long Beach," (33.799557, -118.188816)",0
8741,8741,Long Beach," (33.799629, -118.167386)",0
8742,8742,Long Beach," (33.799776, -118.17994)",0
8743,8743,Long Beach," (33.799817, -118.182899)",0
8744,8744,Long Beach," (33.79986, -118.146327)",0
8745,8745,Long Beach," (33.799954, -118.180634)",0
8746,8746,Long Beach," (33.800005, -118.175233)",0
8747,8747,Long Beach," (33.800014, -118.186351)",0
8748,8748,Long Beach," (33.800213, -118.160583)",0
8749,8749,Long Beach," (33.800343, -118.193913)",0
8750,8750,Long Beach," (33.800384, -118.147157)",0
8751,8751,Long Beach," (33.800468, -118.186868)",0
8752,8752,Long Beach," (33.800509, -118.187287)",0
8753,8753,Long Beach," (33.800762, -118.158405)",0
8754,8754,Long Beach," (33.800882, -118.147283)",0
8755,8755,Long Beach," (33.801226, -118.194016)",0
8756,8756,Long Beach," (33.801305, -118.175305)",0
8757,8757,Long Beach," (33.801436, -118.187795)",0
8758,8758,Long Beach," (33.801642, -118.183867)",0
8759,8759,Long Beach," (33.801714, -118.174551)",0
8760,8760,Long Beach," (33.801781, -118.170942)",0
8761,8761,Long Beach," (33.80197, -118.152741)",0
8762,8762,Long Beach," (33.80214, -118.163497)",0
8763,8763,Long Beach," (33.802521, -118.192203)",0
8764,8764,Long Beach," (33.802833, -118.150378)",0
8765,8765,Long Beach," (33.802856, -118.164124)",0
8766,8766,Long Beach," (33.803367, -118.185072)",0
8767,8767,Long Beach," (33.803422, -118.157425)",0
8768,8768,Long Beach," (33.803635, -118.184929)",0
8769,8769,Long Beach," (33.804234, -118.18035)",0
8770,8770,Long Beach," (33.804702, -118.189645)",0
8771,8771,Long Beach," (33.804776, -118.165472)",0
8772,8772,Long Beach," (33.804803, -118.184387)",0
8773,8773,Long Beach," (33.804856, -118.145448)",0
8774,8774,Los Angeles," (33.995015, -118.387108)",0
8775,8775,Los Angeles," (33.995094, -118.421813)",0
8776,8776,Los Angeles," (33.99523, -118.385394)",0
8777,8777,Los Angeles," (33.995518, -118.42915)",0
8778,8778,Los Angeles," (33.995656, -118.423838)",0
8779,8779,Los Angeles," (33.995753, -118.3884)",0
8780,8780,Los Angeles," (33.995915, -118.431307)",0
8781,8781,Los Angeles," (33.995984, -118.403015)",0
8782,8782,Los Angeles," (33.996114, -118.394054)",0
8783,8783,Los Angeles," (33.996235, -118.42624)",0
8784,8784,Los Angeles," (33.996349, -118.409726)",0
8785,8785,Los Angeles," (33.997034, -118.404121)",0
8786,8786,Los Angeles," (33.997151, -118.402012)",0
8787,8787,Los Angeles," (33.997285, -118.430251)",0
8788,8788,Los Angeles," (33.997523, -118.415382)",0
8789,8789,Los Angeles," (33.997713, -118.405898)",0
8790,8790,Los Angeles," (33.997719, -118.419245)",0
8791,8791,Los Angeles," (33.99801, -118.408056)",0
8792,8792,Los Angeles," (33.998059, -118.39232)",0
8793,8793,Los Angeles," (33.998201, -118.396055)",0
8794,8794,Los Angeles," (33.998283, -118.399354)",0
8795,8795,Los Angeles," (33.998344, -118.422166)",0
8796,8796,Los Angeles," (33.998345, -118.395191)",0
8797,8797,Los Angeles," (33.998568, -118.406212)",0
8798,8798,Los Angeles," (33.998782, -118.385484)",0
8799,8799,Los Angeles," (33.99882, -118.396387)",0
8800,8800,Los Angeles," (33.998846, -118.410984)",0
8801,8801,Los Angeles," (33.998857, -118.393672)",0
8802,8802,Los Angeles," (33.998923, -118.427074)",0
8803,8803,Los Angeles," (33.999036, -118.389537)",0
8804,8804,Los Angeles," (33.999138, -118.398461)",0
8805,8805,Los Angeles," (33.999223, -118.40969)",0
8806,8806,Los Angeles," (33.999604, -118.42817)",0
8807,8807,Los Angeles," (33.999633, -118.414884)",0
8808,8808,Los Angeles," (33.999674, -118.404758)",0
8809,8809,Los Angeles," (33.999724, -118.399361)",0
8810,8810,Los Angeles," (33.999986, -118.420239)",0
8811,8811,Los Angeles," (34.000255, -118.401688)",0
8812,8812,Los Angeles," (34.000819, -118.398947)",0
8813,8813,Los Angeles," (34.000885, -118.424036)",0
8814,8814,Los Angeles," (34.001011, -118.391169)",0
8815,8815,Los Angeles," (34.001273, -118.402191)",0
8816,8816,Los Angeles," (34.001408, -118.408928)",0
8817,8817,Los Angeles," (34.00149, -118.433494)",0
8818,8818,Los Angeles," (34.001609, -118.407707)",0
8819,8819,Los Angeles," (34.001619, -118.393648)",0
8820,8820,Los Angeles," (34.001643, -118.406683)",0
8821,8821,Los Angeles," (34.00215, -118.426082)",0
8822,8822,Los Angeles," (34.002235, -118.406492)",0
8823,8823,Los Angeles," (34.00237, -118.420931)",0
8824,8824,Los Angeles," (34.002743, -118.401855)",0
8825,8825,Los Angeles," (34.0028, -118.398459)",0
8826,8826,Los Angeles," (34.002957, -118.407839)",0
8827,8827,Los Angeles," (34.00299, -118.413654)",0
8828,8828,Los Angeles," (34.003103, -118.417673)",0
8829,8829,Los Angeles," (34.003326, -118.410279)",0
8830,8830,Los Angeles," (34.003402, -118.411371)",0
8831,8831,Los Angeles," (34.003548, -118.431502)",0
8832,8832,Los Angeles," (34.003671, -118.399875)",0
8833,8833,Los Angeles," (34.003966, -118.419564)",0
8834,8834,Los Angeles," (34.004036, -118.405199)",0
8835,8835,Los Angeles," (34.004073, -118.397797)",0
8836,8836,Los Angeles," (34.00408, -118.405782)",0
8837,8837,Los Angeles," (34.004205, -118.40699)",0
8838,8838,Los Angeles," (34.004368, -118.393963)",0
8839,8839,Los Angeles," (34.004472, -118.40416)",0
8840,8840,Los Angeles," (34.004538, -118.394558)",0
8841,8841,Los Angeles," (34.004571, -118.428605)",0
8842,8842,Los Angeles," (34.00459, -118.43211)",0
8843,8843,Los Angeles," (34.004625, -118.410594)",0
8844,8844,Los Angeles," (34.004628, -118.425538)",0
8845,8845,Los Angeles," (34.004657, -118.406148)",0
8846,8846,Los Angeles," (34.00474, -118.419192)",0
8847,8847,Los Angeles," (34.004953, -118.401212)",0
8848,8848,Los Angeles," (34.005046, -118.417385)",0
8849,8849,Los Angeles," (34.005445, -118.420082)",0
8850,8850,Los Angeles," (34.005455, -118.423403)",0
8851,8851,Los Angeles," (34.00581, -118.414001)",0
8852,8852,Los Angeles," (34.005862, -118.411241)",0
8853,8853,Los Angeles," (34.005955, -118.405853)",0
8854,8854,Los Angeles," (34.006003, -118.426075)",0
8855,8855,Los Angeles," (34.00602, -118.395566)",0
8856,8856,Los Angeles," (34.006039, -118.400989)",0
8857,8857,Los Angeles," (34.006104, -118.406872)",0
8858,8858,Los Angeles," (34.006105, -118.394141)",0
8859,8859,Los Angeles," (34.006151, -118.431744)",0
8860,8860,Los Angeles," (34.006169, -118.38888)",0
8861,8861,Los Angeles," (34.006184, -118.403451)",0
8862,8862,Los Angeles," (34.006257, -118.392124)",0
8863,8863,Los Angeles," (34.006467, -118.418991)",0
8864,8864,Los Angeles," (34.00648, -118.423498)",0
8865,8865,Los Angeles," (34.006664, -118.432786)",0
8866,8866,Los Angeles," (34.006666, -118.414453)",0
8867,8867,Los Angeles," (34.006724, -118.390256)",0
8868,8868,Los Angeles," (34.00681, -118.425682)",0
8869,8869,Los Angeles," (34.006848, -118.42197)",0
8870,8870,Los Angeles," (34.006904, -118.409449)",0
8871,8871,Los Angeles," (34.007012, -118.395268)",0
8872,8872,Los Angeles," (34.007046, -118.406426)",0
8873,8873,Los Angeles," (34.007097, -118.405403)",0
8874,8874,Los Angeles," (34.007132, -118.421268)",0
8875,8875,Los Angeles," (34.007177, -118.397836)",0
8876,8876,Los Angeles," (34.007845, -118.397939)",0
8877,8877,Los Angeles," (34.007936, -118.408144)",0
8878,8878,Los Angeles," (34.008007, -118.42617)",0
8879,8879,Los Angeles," (34.008189, -118.420075)",0
8880,8880,Los Angeles," (34.008246, -118.392723)",0
8881,8881,Los Angeles," (34.008262, -118.388153)",0
8882,8882,Los Angeles," (34.00835, -118.428261)",0
8883,8883,Los Angeles," (34.008752, -118.430025)",0
8884,8884,Los Angeles," (34.00877, -118.415311)",0
8885,8885,Los Angeles," (34.008865, -118.406524)",0
8886,8886,Los Angeles," (34.009028, -118.410106)",0
8887,8887,Los Angeles," (34.009177, -118.426244)",0
8888,8888,Los Angeles," (34.00928, -118.391811)",0
8889,8889,Los Angeles," (34.00956, -118.424376)",0
8890,8890,Los Angeles," (34.009579, -118.394591)",0
8891,8891,Los Angeles," (34.009739, -118.418081)",0
8892,8892,Los Angeles," (34.009769, -118.406526)",0
8893,8893,Los Angeles," (34.009775, -118.402142)",0
8894,8894,Los Angeles," (34.009852, -118.417218)",0
8895,8895,Los Angeles," (34.009883, -118.433648)",0
8896,8896,Los Angeles," (34.009984, -118.403373)",0
8897,8897,Los Angeles," (34.010158, -118.428557)",0
8898,8898,Los Angeles," (34.010389, -118.403831)",0
8899,8899,Los Angeles," (34.01068, -118.393272)",0
8900,8900,Los Angeles," (34.010979, -118.385727)",0
8901,8901,Los Angeles," (34.011003, -118.400494)",0
8902,8902,Los Angeles," (34.011079, -118.425619)",0
8903,8903,Los Angeles," (34.011154, -118.419012)",0
8904,8904,Los Angeles," (34.011158, -118.402531)",0
8905,8905,Los Angeles," (34.011332, -118.412942)",0
8906,8906,Los Angeles," (34.011374, -118.428531)",0
8907,8907,Los Angeles," (34.011382, -118.432477)",0
8908,8908,Los Angeles," (34.0114, -118.422085)",0
8909,8909,Los Angeles," (34.011689, -118.433612)",0
8910,8910,Los Angeles," (34.011802, -118.39366)",0
8911,8911,Los Angeles," (34.011811, -118.411189)",0
8912,8912,Los Angeles," (34.011883, -118.424385)",0
8913,8913,Los Angeles," (34.011954, -118.426572)",0
8914,8914,Los Angeles," (34.011977, -118.388394)",0
8915,8915,Los Angeles," (34.012028, -118.430564)",0
8916,8916,Los Angeles," (34.012087, -118.432085)",0
8917,8917,Los Angeles," (34.012119, -118.404796)",0
8918,8918,Los Angeles," (34.012176, -118.405847)",0
8919,8919,Los Angeles," (34.012186, -118.390793)",0
8920,8920,Los Angeles," (34.012393, -118.401899)",0
8921,8921,Los Angeles," (34.012596, -118.425903)",0
8922,8922,Los Angeles," (34.012721, -118.399352)",0
8923,8923,Los Angeles," (34.012763, -118.406737)",0
8924,8924,Los Angeles," (34.012784, -118.427856)",0
8925,8925,Los Angeles," (34.012813, -118.410881)",0
8926,8926,Los Angeles," (34.013057, -118.413197)",0
8927,8927,Los Angeles," (34.01308, -118.407692)",0
8928,8928,Los Angeles," (34.013164, -118.404054)",0
8929,8929,Los Angeles," (34.013166, -118.417094)",0
8930,8930,Los Angeles," (34.013256, -118.396302)",0
8931,8931,Los Angeles," (34.013334, -118.431708)",0
8932,8932,Los Angeles," (34.013341, -118.385811)",0
8933,8933,Los Angeles," (34.013376, -118.418035)",0
8934,8934,Los Angeles," (34.013438, -118.391124)",0
8935,8935,Los Angeles," (34.013466, -118.391696)",0
8936,8936,Los Angeles," (34.013538, -118.388502)",0
8937,8937,Los Angeles," (34.01356, -118.41341)",0
8938,8938,Los Angeles," (34.013888, -118.403542)",0
8939,8939,Los Angeles," (34.013907, -118.431606)",0
8940,8940,Los Angeles," (34.013967, -118.40099)",0
8941,8941,Los Angeles," (34.014009, -118.417378)",0
8942,8942,Los Angeles," (34.01438, -118.42714)",0
8943,8943,Los Angeles," (34.014572, -118.387385)",0
8944,8944,Los Angeles," (34.014597, -118.39885)",0
8945,8945,Los Angeles," (34.014642, -118.412287)",0
8946,8946,Los Angeles," (34.014697, -118.41597)",0
8947,8947,Los Angeles," (34.014714, -118.388613)",0
8948,8948,Los Angeles," (34.014838, -118.405743)",0
8949,8949,Los Angeles," (34.01484, -118.428246)",0
8950,8950,Los Angeles," (34.014875, -118.418957)",0
8951,8951,Los Angeles," (34.015067, -118.429149)",0
8952,8952,Los Angeles," (34.015132, -118.399997)",0
8953,8953,Los Angeles," (34.015411, -118.404903)",0
8954,8954,Los Angeles," (34.015448, -118.39236)",0
8955,8955,Los Angeles," (34.015615, -118.430637)",0
8956,8956,Los Angeles," (34.015766, -118.409708)",0
8957,8957,Los Angeles," (34.015789, -118.415397)",0
8958,8958,Los Angeles," (34.016048, -118.429712)",0
8959,8959,Los Angeles," (34.016094, -118.413583)",0
8960,8960,Los Angeles," (34.01631, -118.4268)",0
8961,8961,Los Angeles," (34.016324, -118.396676)",0
8962,8962,Los Angeles," (34.016401, -118.38632)",0
8963,8963,Los Angeles," (34.016629, -118.387894)",0
8964,8964,Los Angeles," (34.016652, -118.38587)",0
8965,8965,Los Angeles," (34.016684, -118.418142)",0
8966,8966,Los Angeles," (34.016814, -118.398233)",0
8967,8967,Los Angeles," (34.016886, -118.434874)",0
8968,8968,Los Angeles," (34.016934, -118.398573)",0
8969,8969,Los Angeles," (34.016945, -118.403334)",0
8970,8970,Los Angeles," (34.016971, -118.420311)",0
8971,8971,Los Angeles," (34.017227, -118.39656)",0
8972,8972,Los Angeles," (34.017328, -118.425995)",0
8973,8973,Los Angeles," (34.017437, -118.420906)",0
8974,8974,Los Angeles," (34.017517, -118.414025)",0
8975,8975,Los Angeles," (34.01759, -118.394887)",0
8976,8976,Los Angeles," (34.018043, -118.406869)",0
8977,8977,Los Angeles," (34.018082, -118.390222)",0
8978,8978,Los Angeles," (34.018166, -118.396012)",0
8979,8979,Los Angeles," (34.018209, -118.401944)",0
8980,8980,Los Angeles," (34.018307, -118.41298)",0
8981,8981,Los Angeles," (34.018377, -118.42765)",0
8982,8982,Los Angeles," (34.018443, -118.415828)",0
8983,8983,Los Angeles," (34.018526, -118.408376)",0
8984,8984,Los Angeles," (34.018737, -118.402991)",0
8985,8985,Los Angeles," (34.018913, -118.429516)",0
8986,8986,Los Angeles," (34.018963, -118.397012)",0
8987,8987,Los Angeles," (34.018975, -118.420066)",0
8988,8988,Los Angeles," (34.019141, -118.39003)",0
8989,8989,Los Angeles," (34.019407, -118.428062)",0
8990,8990,Los Angeles," (34.019517, -118.406685)",0
8991,8991,Los Angeles," (34.019619, -118.414131)",0
8992,8992,Los Angeles," (34.019636, -118.394546)",0
8993,8993,Los Angeles," (34.019689, -118.430467)",0
8994,8994,Los Angeles," (34.019696, -118.413186)",0
8995,8995,Los Angeles," (34.019804, -118.416629)",0
8996,8996,Los Angeles," (34.019868, -118.409182)",0
8997,8997,Los Angeles," (34.019937, -118.408252)",0
8998,8998,Los Angeles," (34.020013, -118.385898)",0
8999,8999,Los Angeles," (34.020161, -118.419404)",0
9000,9000,Los Angeles," (34.0202, -118.401079)",0
9001,9001,Los Angeles," (34.020313, -118.387692)",0
9002,9002,Los Angeles," (34.020427, -118.390781)",0
9003,9003,Los Angeles," (34.020443, -118.38854)",0
9004,9004,Los Angeles," (34.020477, -118.392613)",0
9005,9005,Los Angeles," (34.020492, -118.411595)",0
9006,9006,Los Angeles," (34.020525, -118.420044)",0
9007,9007,Los Angeles," (34.020542, -118.431254)",0
9008,9008,Los Angeles," (34.020789, -118.392363)",0
9009,9009,Los Angeles," (34.020839, -118.41482)",0
9010,9010,Los Angeles," (34.020916, -118.401286)",0
9011,9011,Los Angeles," (34.021354, -118.403879)",0
9012,9012,Los Angeles," (34.021491, -118.429945)",0
9013,9013,Los Angeles," (34.021493, -118.406855)",0
9014,9014,Los Angeles," (34.021563, -118.419092)",0
9015,9015,Los Angeles," (34.021723, -118.428785)",0
9016,9016,Los Angeles," (34.021952, -118.394437)",0
9017,9017,Los Angeles," (34.022131, -118.430777)",0
9018,9018,Los Angeles," (34.022315, -118.425799)",0
9019,9019,Los Angeles," (34.022342, -118.417746)",0
9020,9020,Los Angeles," (34.022443, -118.429886)",0
9021,9021,Los Angeles," (34.022485, -118.434959)",0
9022,9022,Los Angeles," (34.022759, -118.392696)",0
9023,9023,Los Angeles," (34.022848, -118.407176)",0
9024,9024,Los Angeles," (34.022874, -118.41896)",0
9025,9025,Los Angeles," (34.022931, -118.408385)",0
9026,9026,Los Angeles," (34.023046, -118.426793)",0
9027,9027,Los Angeles," (34.02305, -118.402436)",0
9028,9028,Los Angeles," (34.023056, -118.409908)",0
9029,9029,Los Angeles," (34.023093, -118.424197)",0
9030,9030,Los Angeles," (34.023138, -118.404134)",0
9031,9031,Los Angeles," (34.023178, -118.415614)",0
9032,9032,Los Angeles," (34.023586, -118.388425)",0
9033,9033,Los Angeles," (34.023709, -118.421339)",0
9034,9034,Los Angeles," (34.023757, -118.422648)",0
9035,9035,Los Angeles," (34.02381, -118.4134)",0
9036,9036,Los Angeles," (34.023813, -118.433081)",0
9037,9037,Los Angeles," (34.023956, -118.432407)",0
9038,9038,Los Angeles," (34.023985, -118.415226)",0
9039,9039,Los Angeles," (34.024, -118.386527)",0
9040,9040,Los Angeles," (34.024016, -118.396336)",0
9041,9041,Los Angeles," (34.024041, -118.394201)",0
9042,9042,Los Angeles," (34.024115, -118.434003)",0
9043,9043,Los Angeles," (34.024224, -118.416431)",0
9044,9044,Los Angeles," (34.024464, -118.405244)",0
9045,9045,Los Angeles," (34.024737, -118.429185)",0
9046,9046,Los Angeles," (34.024764, -118.387025)",0
9047,9047,Los Angeles," (34.024986, -118.390087)",0
9048,9048,Los Angeles," (34.025202, -118.433953)",0
9049,9049,Los Angeles," (34.025322, -118.424014)",0
9050,9050,Los Angeles," (34.025336, -118.397949)",0
9051,9051,Los Angeles," (34.025463, -118.410762)",0
9052,9052,Los Angeles," (34.02569, -118.414995)",0
9053,9053,Los Angeles," (34.025771, -118.430028)",0
9054,9054,Los Angeles," (34.026414, -118.39568)",0
9055,9055,Los Angeles," (34.026441, -118.389944)",0
9056,9056,Los Angeles," (34.026563, -118.424392)",0
9057,9057,Los Angeles," (34.026728, -118.408482)",0
9058,9058,Los Angeles," (34.026743, -118.417027)",0
9059,9059,Los Angeles," (34.026898, -118.418007)",0
9060,9060,Los Angeles," (34.02698, -118.405864)",0
9061,9061,Los Angeles," (34.027064, -118.411584)",0
9062,9062,Los Angeles," (34.02707, -118.409455)",0
9063,9063,Los Angeles," (34.02713, -118.415961)",0
9064,9064,Los Angeles," (34.027142, -118.388555)",0
9065,9065,Los Angeles," (34.027232, -118.395995)",0
9066,9066,Los Angeles," (34.027521, -118.3905)",0
9067,9067,Los Angeles," (34.027572, -118.4028)",0
9068,9068,Los Angeles," (34.027733, -118.432117)",0
9069,9069,Los Angeles," (34.027996, -118.421999)",0
9070,9070,Los Angeles," (34.028, -118.387307)",0
9071,9071,Los Angeles," (34.028215, -118.419337)",0
9072,9072,Los Angeles," (34.028302, -118.395429)",0
9073,9073,Los Angeles," (34.028336, -118.429965)",0
9074,9074,Los Angeles," (34.028403, -118.427493)",0
9075,9075,Los Angeles," (34.028541, -118.42955)",0
9076,9076,Los Angeles," (34.028847, -118.387921)",0
9077,9077,Los Angeles," (34.028948, -118.416864)",0
9078,9078,Los Angeles," (34.028998, -118.412734)",0
9079,9079,Los Angeles," (34.029146, -118.418035)",0
9080,9080,Los Angeles," (34.029182, -118.395967)",0
9081,9081,Los Angeles," (34.029267, -118.434381)",0
9082,9082,Los Angeles," (34.029346, -118.397119)",0
9083,9083,Los Angeles," (34.029559, -118.434593)",0
9084,9084,Los Angeles," (34.02959, -118.386314)",0
9085,9085,Los Angeles," (34.02969, -118.406859)",0
9086,9086,Los Angeles," (34.029738, -118.422808)",0
9087,9087,Los Angeles," (34.029836, -118.4079)",0
9088,9088,Los Angeles," (34.029852, -118.42412)",0
9089,9089,Los Angeles," (34.029863, -118.409001)",0
9090,9090,Los Angeles," (34.029956, -118.415786)",0
9091,9091,Los Angeles," (34.030179, -118.413662)",0
9092,9092,Los Angeles," (34.030262, -118.402632)",0
9093,9093,Los Angeles," (34.030296, -118.406362)",0
9094,9094,Los Angeles," (34.03032, -118.416892)",0
9095,9095,Los Angeles," (34.030543, -118.428029)",0
